RideID,tpep_pickup_datetime,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount,DelayFactor
344,2016-02-01 08:45:00,7.52,-73.87062836,40.77365875,-73.94064331,40.78673172,37.3,4
345,2016-02-01 08:45:00,22.41,-73.87110138,40.77377319,-73.98233795,40.59137726,60.3,0
346,2016-02-01 08:45:00,18,-73.87083435,40.77373505,-73.77378082,40.59442139,50.3,0
347,2016-02-01 08:46:00,12.3,-73.87075043,40.77375031,-73.99238586,40.75516891,51.05,0
348,2016-02-01 08:46:00,10.24,-73.8707962,40.77364349,-73.97274017,40.75551605,41.81,1
349,2016-02-01 08:47:00,4.7,-73.87084961,40.77374268,-73.9407959,40.7557373,15.8,1
350,2016-02-01 08:47:00,9.04,-73.87083435,40.77369308,-73.98950195,40.71913147,26.8,9
351,2016-02-01 08:47:00,8.9,-73.87303925,40.77410889,-73.98614502,40.75870132,32.84,0
352,2016-02-01 08:48:00,20.79,-73.87084198,40.77375412,-74.00240326,40.6366806,74.76,6
353,2016-02-01 08:48:00,7.2,-73.87068176,40.77374649,-73.94730377,40.81690216,33.39,7
354,2016-02-01 08:49:00,7,-73.87082672,40.77374649,-73.94197083,40.81545639,30.34,2
355,2016-02-01 08:49:00,11,-73.8709259,40.77368927,-73.98092651,40.67581177,35.3,0
356,2016-02-01 08:49:00,9.6,-73.87103271,40.7739296,-73.97651672,40.72875595,39.84,0
357,2016-02-01 08:49:00,3.03,-73.87097168,40.77366638,-73.90059662,40.74927521,11.8,0
358,2016-02-01 08:49:00,6.8,-73.87295532,40.77401352,-73.93827057,40.81560516,32.19,0
359,2016-02-01 08:50:00,12.88,-73.87120819,40.77396011,-73.95336151,40.64125061,45.96,0
360,2016-02-01 08:51:00,10.6,-73.87294769,40.77416229,-73.97649384,40.75336075,42.4,5
361,2016-02-01 08:51:00,9.68,-73.87088776,40.77373886,-73.98249817,40.76227188,42.41,6
362,2016-02-01 08:51:00,8.72,-73.87122345,40.77374268,-73.82253265,40.82704544,31.34,4
363,2016-02-01 08:51:00,13.34,-73.87075806,40.77368164,-74.00084686,40.73334122,53.81,0
364,2016-02-01 08:51:00,18.1,-73.87081909,40.77378845,-73.87281799,40.96018982,54.84,0
365,2016-02-01 08:52:00,4.83,-73.87317657,40.77412033,-73.94013214,40.75782013,16.8,7
366,2016-02-01 08:52:00,0.6,-73.87297821,40.77410126,-73.945755,40.72035217,28.3,5
367,2016-02-01 08:52:00,4.81,-73.87085724,40.77371979,-73.81463623,40.75711823,17.3,5
368,2016-02-01 08:53:00,6.2,-73.8709259,40.77360153,-73.92624664,40.810112,25.34,3
369,2016-02-01 08:54:00,16.2,-73.8708725,40.77384567,-73.85044861,40.82730103,49.34,1
370,2016-02-01 08:55:00,10.2,-73.87098694,40.77388763,-73.96266937,40.67542267,36.95,0
371,2016-02-01 08:55:00,8,-73.87081909,40.77371597,-73.95305634,40.77584076,35.34,0
372,2016-02-01 08:56:00,9.24,-73.87081909,40.77371979,-73.98307037,40.72266006,32.16,0
373,2016-02-01 08:56:00,7.9,-73.87089539,40.77377319,-73.96391296,40.76050949,24.8,0
374,2016-02-01 08:56:00,11.19,-73.87077332,40.77355957,-73.98486328,40.76050949,47.92,1
375,2016-02-01 08:56:00,13.04,-73.87635803,40.77293015,-73.88401794,40.85510635,37.3,0
376,2016-02-01 08:56:00,9.94,-73.87104797,40.77386856,-73.97834778,40.77742386,37.56,3
377,2016-02-01 08:57:00,12.51,-73.87132263,40.7739296,-73.97982025,40.72042084,45.34,5
378,2016-02-01 08:57:00,9.28,-73.87091827,40.77378845,-73.99079132,40.71947861,26.8,0
379,2016-02-01 08:57:00,11.79,-73.87099457,40.77360535,-73.99201965,40.76322556,40.84,0
380,2016-02-01 08:57:00,6.41,-73.87085724,40.77375031,-73.84467316,40.71578979,20.3,4
381,2016-02-01 08:58:00,11.9,-73.87069702,40.77370834,-73.91562653,40.6889267,33.8,2
382,2016-02-01 08:58:00,8.5,-73.87297058,40.77419281,-73.98577118,40.76548767,29.3,0
383,2016-02-01 08:59:00,10.44,-73.87301636,40.7722702,-73.93340302,40.68955994,35.55,4
384,2016-02-01 08:59:00,9.2,-73.8707962,40.77376556,-73.97554779,40.7921257,34.84,8
385,2016-02-01 08:59:00,11.48,-73.87091827,40.7736969,-73.99118805,40.76552582,47.81,0
386,2016-02-01 09:00:00,10,-73.87088776,40.77373886,-73.98887634,40.69338989,29.8,6
387,2016-02-01 09:00:00,13.88,-73.8710022,40.77373123,-73.93960571,40.65830612,42.3,6
388,2016-02-01 09:00:00,3.1,-73.87081146,40.77387238,-73.89331818,40.74398041,11.8,3
389,2016-02-01 09:00:00,8.66,-73.87099457,40.77369308,-73.98777008,40.74856949,32.34,6
390,2016-02-01 09:01:00,11.2,-73.87081909,40.7737236,-73.98623657,40.76200104,38.34,9
391,2016-02-01 09:01:00,11.5,-73.87298584,40.77419662,-73.89183807,40.66391754,33.8,0
392,2016-02-01 09:01:00,12.23,-73.87081909,40.77381134,-73.94429016,40.77199173,42.84,2
393,2016-02-01 09:01:00,9.09,-73.87083435,40.77370453,-73.95722198,40.77165604,39.41,0
394,2016-02-01 09:02:00,7.67,-73.87097168,40.77381134,-73.95201111,40.78639221,28.84,6
395,2016-02-01 09:02:00,3.8,-73.87408447,40.77305222,-73.9282074,40.76345444,13.8,6
396,2016-02-01 09:03:00,14.8,-73.87078094,40.77378082,-74.01547241,40.70501709,60.24,5
397,2016-02-01 09:03:00,10.8,-73.87081909,40.77383423,-73.98575592,40.77672958,39.34,9
398,2016-02-01 09:04:00,9.19,-73.87107849,40.77393723,-73.9865799,40.75834656,39.41,0
399,2016-02-01 09:04:00,9.42,-73.87088013,40.77368927,-73.98596191,40.75844955,41.81,2
400,2016-02-01 09:04:00,2.3,-73.87083435,40.77375412,-73.87583923,40.74719238,11.8,6
401,2016-02-01 09:04:00,7.59,-73.87158203,40.77415085,-73.95465851,40.72942352,27.96,1
402,2016-02-01 09:04:00,9.84,-73.87215424,40.77416229,-73.96982574,40.76626205,34.34,5
403,2016-02-01 09:05:00,10.55,-73.87081909,40.77371979,-73.97785187,40.75490189,44.21,1
404,2016-02-01 09:05:00,3.2,-73.87096405,40.7737999,-73.89087677,40.74688339,16,5
405,2016-02-01 09:06:00,8.4,-73.87064362,40.77359772,-73.98186493,40.74346161,36.99,0
406,2016-02-01 09:06:00,8.77,-73.87096405,40.77373886,-73.96219635,40.7772522,37.34,0
407,2016-02-01 09:06:00,10.9,-73.87085724,40.77376938,-73.9797287,40.77630997,38.34,4
408,2016-02-01 09:06:00,8.85,-73.8707428,40.77380371,-73.99264526,40.75443268,32.34,1
410,2016-02-01 20:49:00,0,-73.87016296,40.77352142,-73.87016296,40.77352142,3.8,6
411,2016-01-01 03:06:00,1.22,-73.87368011,40.77421951,-73.87612915,40.76913834,8.76,0
412,2016-01-01 03:36:00,9.84,-73.87241364,40.7744751,-73.9542923,40.69477463,28.8,0
417,2016-01-01 03:54:00,1.05,-73.87314606,40.77431488,-73.86196136,40.7685585,6.3,0
418,2016-01-01 03:57:00,1.2,-73.87374115,40.77390289,-73.86184692,40.76843643,7.3,1
419,2016-01-01 04:32:00,8.9,-73.87297058,40.77428436,-73.96977997,40.79684448,39.39,0
420,2016-01-01 05:09:00,5.8,-73.87355804,40.77420425,-73.92203522,40.73767853,18.8,4
421,2016-01-01 05:09:00,7.9,-73.87312317,40.77415085,-73.80680084,40.68783569,23.8,3
422,2016-01-01 05:09:00,4.16,-73.87333679,40.77383041,-73.93106079,40.75769043,20.3,0
423,2016-01-01 05:23:00,15.83,-73.87312317,40.77412033,-73.98983765,40.63650131,44.3,0
424,2016-01-01 05:31:00,7.1,-73.87312317,40.7743454,-73.81591034,40.69595337,22.3,5
425,2016-01-01 05:39:00,7.3,-73.87078094,40.77429581,-73.94480133,40.8030014,35.79,1
426,2016-01-01 05:49:00,1.7,-73.87223816,40.77436066,-73.91984558,40.73789597,11.62,9
427,2016-01-01 06:16:00,9.1,-73.87086487,40.77373886,-73.99648285,40.75349426,38.79,3
428,2016-01-01 06:16:00,13,-73.87089539,40.77438354,-73.77638245,40.64584351,44.75,0
429,2016-01-01 06:23:00,12.36,-73.87108612,40.77350616,-73.77671814,40.6448555,41.16,0
430,2016-01-01 06:27:00,12.4,-73.87101746,40.77370453,-73.77649689,40.64593887,42.95,0
431,2016-01-01 06:35:00,11.7,-73.87294006,40.7741394,-73.789711,40.64699554,32.8,3
432,2016-01-01 06:40:00,13.62,-73.87330627,40.77436829,-73.83706665,40.88404846,43.34,0
433,2016-01-01 06:42:00,2.29,-73.87399292,40.77383041,-73.86959839,40.7493515,10.3,2
434,2016-01-01 06:42:00,9.7,-73.87110901,40.77355194,-73.9863205,40.77240753,31.3,0
435,2016-01-01 06:49:00,3.39,-73.87174225,40.7742691,-73.87407684,40.74895096,14.3,7
436,2016-01-01 06:51:00,9.85,-73.87327576,40.77400208,-74.00363922,40.73934937,41.81,3
437,2016-01-01 06:54:00,8.6,-73.87086487,40.77375031,-73.96884918,40.80137253,39.99,8
438,2016-01-01 06:55:00,6.6,-73.87467957,40.77392197,-73.94759369,40.80954742,34.24,0
439,2016-01-01 06:56:00,10.44,-73.87275696,40.77399063,-73.98908997,40.73514938,36.36,0
440,2016-01-01 06:59:00,11.57,-73.87252045,40.77447128,-73.96836853,40.85490036,73.34,0
441,2016-01-01 07:01:00,6.77,-73.87336731,40.77394485,-73.94303894,40.71318817,20.8,6
442,2016-01-01 07:04:00,6.7,-73.87107086,40.77394104,-73.9499588,40.71760559,25,9
443,2016-01-01 07:19:00,12.58,-73.87097168,40.7742157,-73.77680206,40.64481354,41,0
444,2016-01-01 07:22:00,10.5,-73.87317657,40.774086,-73.78517914,40.66637802,37.25,0
445,2016-01-01 07:23:00,1.34,-73.87106323,40.77375031,-73.86164856,40.76826096,8.16,7
446,2016-01-01 07:26:00,0.18,-73.87306213,40.77415085,-73.8797226,40.77043152,3.8,3
447,2016-01-01 07:27:00,12.2,-73.8729248,40.77402878,-73.79039764,40.64680099,38.3,7
448,2016-01-01 07:47:00,12.55,-73.87301636,40.77406311,-73.93165588,40.66714859,38.3,0
449,2016-01-01 07:52:00,23.7,-73.87106323,40.77368927,-73.95481873,40.69264984,89.75,8
450,2016-01-01 07:55:00,9.06,-73.87098694,40.77370071,-73.95279694,40.766819,37.84,5
451,2016-01-01 07:55:00,8.5,-73.87033844,40.77347946,-73.95529175,40.77173996,34.34,0
452,2016-01-01 07:56:00,12.5,-73.8710022,40.77366257,-73.86071014,40.87515259,45.34,7
453,2016-01-01 07:56:00,6.95,-73.87111664,40.77376175,-73.90659332,40.70140839,29.64,7
454,2016-01-01 07:57:00,14.2,-73.87068176,40.77357101,-73.95317841,40.67132187,43.3,0
455,2016-01-01 07:59:00,6.7,-73.8711319,40.77386475,-73.94493103,40.8032341,26.84,0
456,2016-01-01 08:02:00,7,-73.87106323,40.77379608,-73.95217896,40.72434616,22.3,4
457,2016-01-01 08:02:00,8.2,-73.87081909,40.77365875,-73.80786896,40.7011261,29.76,4
458,2016-01-01 08:03:00,13.02,-73.87059021,40.77348709,-73.93745422,40.66745377,41.8,0
459,2016-01-01 08:04:00,11.1,-73.8711319,40.77357864,-73.98352814,40.75858688,45.4,0
460,2016-01-01 08:04:00,9,-73.8710022,40.77375031,-73.94341278,40.69452667,28.3,1
461,2016-01-01 08:05:00,8.75,-73.87147522,40.77390289,-73.97383118,40.74772263,30.84,5
462,2016-01-01 08:05:00,15.36,-73.87171173,40.77394104,-73.89070129,40.62995148,46.8,5
463,2016-01-01 08:06:00,10.7,-73.87052917,40.77344513,-73.97422791,40.75834656,36.34,4
464,2016-01-01 08:07:00,4.05,-73.87003326,40.77347183,-73.93267822,40.76742935,17.16,1
465,2016-01-01 08:07:00,7.88,-73.87217712,40.77403259,-73.94618988,40.820755,36.84,4
466,2016-01-01 08:08:00,10.1,-73.87095642,40.77372742,-73.98886108,40.7276268,36.6,0
467,2016-01-01 08:08:00,9.8,-73.87083435,40.77371979,-73.92745209,40.85325241,40.59,7
468,2016-01-01 08:09:00,15.31,-73.87098694,40.7736969,-74.01732635,40.70506668,47.84,0
469,2016-01-01 08:10:00,10.54,-73.86973572,40.77341843,-73.98070526,40.76459885,44.21,0
470,2016-01-01 08:10:00,8.5,-73.87083435,40.77367401,-73.98569489,40.75146866,30.34,5
471,2016-01-01 08:11:00,8.9,-73.87090302,40.77366257,-73.9373703,40.69303131,27.8,0
472,2016-01-01 08:11:00,7.66,-73.87414551,40.77336121,-73.9070282,40.7000885,28.3,0
473,2016-01-01 08:12:00,8.6,-73.87093353,40.77365875,-73.96916199,40.75653839,33.35,0
474,2016-01-01 08:13:00,11.08,-73.8710556,40.77373505,-73.98609161,40.76186752,45.41,0
475,2016-01-01 08:14:00,3.2,-73.87099457,40.77372742,-73.91993713,40.77428818,15.35,0
476,2016-01-01 08:14:00,11.18,-73.87084961,40.77368164,-73.90444183,40.80881882,39.34,0
477,2016-01-01 08:15:00,19.97,-73.87095642,40.77380753,-73.91434479,40.61702728,56.8,0
478,2016-01-01 08:15:00,8.1,-73.87010193,40.77353668,-73.95367432,40.78072357,30.34,7
479,2016-01-01 08:16:00,9.04,-73.8744278,40.77402115,-73.99182129,40.75022888,38.81,1
480,2016-01-01 08:16:00,9.3,-73.87101746,40.77388763,-73.96468353,40.68325806,34.75,0
481,2016-01-01 08:16:00,2.6,-73.87313843,40.77413177,-73.9174881,40.77109528,12.35,6
482,2016-01-01 08:17:00,9.4,-73.87123108,40.77381516,-73.98486328,40.76055145,34.34,7
483,2016-01-01 08:17:00,8.78,-73.8708725,40.77365875,-73.97531891,40.7435112,40.42,1
484,2016-01-01 08:18:00,14,-73.87095642,40.77381897,-74.00486755,40.72785568,54.99,1
485,2016-01-01 08:19:00,9.99,-73.86946106,40.77243042,-73.99124908,40.7197113,29.3,7
486,2016-01-01 08:19:00,0,-73.87116241,40.77432251,-73.87109375,40.77428436,5.84,6
487,2016-01-01 08:20:00,7.87,-73.87096405,40.7736702,-73.94777679,40.77544403,23.3,0
488,2016-01-01 08:20:00,11.5,-73.87313843,40.77413177,-74.00809479,40.70928574,33.3,0
489,2016-01-01 08:21:00,15.1,-73.8709259,40.77383041,-73.90235901,40.9055481,46.84,0
490,2016-01-01 08:21:00,9.33,-73.87440491,40.77407455,-73.97888184,40.76226044,32.84,3
491,2016-01-01 08:22:00,0,-73.87128448,40.77415848,-73.87128448,40.77429962,3.3,3
492,2016-01-01 08:22:00,2.42,-73.87300873,40.77397156,-73.90132141,40.77428055,13.39,2
493,2016-01-01 08:22:00,9.64,-73.87300873,40.77401352,-73.9894104,40.75889969,41.21,1
494,2016-01-01 08:23:00,8.7,-73.87285614,40.77417374,-73.94425201,40.69894791,34.75,9
495,2016-01-01 08:23:00,0.24,-73.87391663,40.7736969,-73.87698364,40.77190399,5.8,9
496,2016-01-01 08:23:00,10,-73.87602997,40.77340698,-73.97947693,40.68829727,29.3,0
497,2016-01-01 08:23:00,8.9,-73.87445068,40.77403259,-73.98579407,40.74020767,39.8,8
498,2016-01-01 08:24:00,11.7,-73.87290955,40.77381897,-73.79003143,40.64690781,42.25,0
499,2016-01-01 08:25:00,7,-73.87086487,40.77371216,-73.92481995,40.818367,27.34,0
500,2016-01-01 08:25:00,4,-73.87184906,40.77401352,-73.89247894,40.75858688,13.3,6
501,2016-01-01 08:26:00,1.6,-73.87078094,40.77360153,-73.88632202,40.76613998,9.3,3
502,2016-01-01 08:29:00,8.14,-73.87312317,40.77415848,-73.96897888,40.75605011,25.8,5
503,2016-01-01 08:30:00,5.36,-73.87104797,40.77354813,-73.87220001,40.73918152,22.88,0
504,2016-01-01 08:30:00,11.6,-73.8731308,40.77393341,-73.7898941,40.64321136,34.3,0
505,2016-01-01 08:30:00,8.2,-73.87056732,40.77202225,-73.95309448,40.77585602,35.19,2
506,2016-01-01 08:31:00,8.2,-73.8708725,40.77377319,-73.98081207,40.74491882,37,2
507,2016-01-01 08:31:00,9.41,-73.87075806,40.77370071,-73.98007202,40.73741531,35.76,4
508,2016-01-01 08:31:00,2.85,-73.87306213,40.77389526,-73.89259338,40.74717331,12.96,6
509,2016-01-01 08:33:00,3.7,-73.87094879,40.77383423,-73.91609192,40.74921417,16,4
510,2016-01-01 08:33:00,4.39,-73.87081909,40.77362823,-73.82221985,40.75733948,15.3,0
511,2016-01-01 08:33:00,9.92,-73.87386322,40.77386856,-73.9993515,40.7446785,39.42,7
512,2016-01-01 08:33:00,8.8,-73.87306976,40.77403641,-73.99047089,40.75701523,39.39,8
513,2016-01-01 08:34:00,8.9,-73.87239075,40.77421188,-73.94275665,40.83401108,48.6,7
514,2016-01-01 08:34:00,9.78,-73.87081146,40.77370834,-73.98034668,40.78238297,42.41,0
515,2016-01-01 08:34:00,9.36,-73.87316132,40.774189,-73.98590088,40.72275162,32.8,3
516,2016-01-01 08:34:00,8.43,-73.87085724,40.77394104,-73.9568634,40.77756882,33.34,0
517,2016-01-01 08:35:00,15.72,-73.87097168,40.77365875,-73.89467621,40.63338089,44.3,0
518,2016-01-01 08:37:00,6,-73.87080383,40.77378464,-73.82346344,40.71586227,18.8,5
519,2016-01-01 08:37:00,10.9,-73.87097931,40.77386475,-73.98249054,40.76446533,38.34,4
520,2016-01-01 08:38:00,7.8,-73.87078094,40.77365875,-73.95379639,40.77994156,32.34,0
521,2016-01-01 08:38:00,10.98,-73.87094116,40.77375031,-73.98632813,40.76165009,36.84,0
522,2016-01-01 08:38:00,3.17,-73.87073517,40.77373886,-73.92432404,40.76865768,11.3,0
523,2016-01-01 08:39:00,11,-73.8763504,40.7722435,-73.9132843,40.68538666,35,1
524,2016-01-01 08:39:00,12.98,-73.87364197,40.77396011,-73.93893433,40.66394424,43.8,0
525,2016-01-01 08:39:00,9.82,-73.86959076,40.77305984,-73.9283371,40.86807632,35.76,0
526,2016-01-01 08:41:00,8.48,-73.87082672,40.77370834,-73.77458191,40.72317123,25.3,2
527,2016-01-01 08:41:00,37.57,-73.87088776,40.77374649,-74.02533722,40.61470795,99.8,3
528,2016-01-01 08:41:00,8.22,-73.87084961,40.77365875,-73.94603729,40.77325821,35.81,5
529,2016-01-01 08:42:00,9.7,-73.87090302,40.77367783,-73.94273376,40.84117126,36.84,0
530,2016-01-01 08:43:00,5.26,-73.87094116,40.77371979,-73.84860992,40.72409058,16.8,3
531,2016-01-01 08:44:00,10.96,-73.87467957,40.77397919,-74.00778961,40.73212814,40.38,6
532,2016-01-01 08:44:00,9.6,-73.87085724,40.77367783,-73.98648834,40.71585846,28.3,7
533,2016-01-01 08:44:00,9.52,-73.87088013,40.77371979,-73.80290222,40.7163887,29.3,0
534,2016-01-01 08:45:00,8.6,-73.87082672,40.77371216,-73.80964661,40.67795181,27.3,6
535,2016-01-01 08:46:00,9.8,-73.87080383,40.77378845,-73.85122681,40.83887863,35.34,0
536,2016-01-01 08:47:00,3.7,-73.87088776,40.77362823,-73.88201904,40.74353409,14.3,5
537,2016-01-01 08:47:00,8.1,-73.87089539,40.77372742,-73.93360138,40.6985054,31,2
538,2016-01-01 08:47:00,9.2,-73.87093353,40.77378845,-73.93575287,40.84267044,33.34,5
539,2016-01-01 08:47:00,8.98,-73.87084961,40.77362823,-73.95960236,40.76998901,35.84,6
540,2016-01-01 08:47:00,9.7,-73.87097168,40.77358627,-73.98435974,40.71521378,29.3,8
541,2016-01-01 08:48:00,2.4,-73.8707962,40.7737236,-73.90930939,40.76126862,10.3,4
542,2016-01-01 08:49:00,8.5,-73.87107086,40.77376175,-73.95310211,40.77080917,35.84,0
543,2016-01-01 08:49:00,11.3,-73.87078857,40.77371979,-73.98134613,40.76386261,38.84,1
544,2016-01-01 08:50:00,11.13,-73.8707428,40.77365112,-73.82183075,40.86349106,37.34,8
545,2016-01-01 08:50:00,9.74,-73.87302399,40.77415085,-73.96928406,40.76067352,37.84,0
546,2016-01-01 08:50:00,2.17,-73.87084961,40.77368164,-73.88397217,40.75185013,13.5,9
547,2016-01-01 08:50:00,9.42,-73.87055206,40.77342987,-73.98577118,40.75912094,40.61,5
548,2016-01-01 08:51:00,9.88,-73.87093353,40.7736702,-73.96887207,40.75600815,34.34,9
549,2016-01-01 08:56:00,10.5,-73.8711853,40.77365112,-73.98415375,40.75695038,37.8,0
550,2016-01-01 08:56:00,7.29,-73.8710022,40.7738533,-73.80783844,40.70070648,28.3,3
551,2016-01-01 08:57:00,7.4,-73.87075806,40.77381516,-73.94290161,40.78564453,27.84,2
552,2016-01-01 08:59:00,3.7,-73.87458801,40.77345276,-73.86006927,40.75323868,14.3,1
553,2016-01-01 08:59:00,8.88,-73.87303162,40.77407074,-73.79185486,40.70521545,28.8,7
554,2016-01-01 09:00:00,8.7,-73.87091827,40.77360916,-73.96425629,40.80487061,42.89,4
555,2016-01-01 09:00:00,12.37,-73.87139893,40.77365494,-73.8605957,40.86317825,40.34,9
556,2016-01-01 09:00:00,8.75,-73.87075806,40.77362061,-73.97325134,40.76411819,25.8,0
557,2016-01-01 09:01:00,10.31,-73.87120056,40.7739563,-73.98139954,40.77877045,46.05,7
558,2016-01-01 09:02:00,6.03,-73.87058258,40.77349091,-73.93537903,40.80038071,24.84,9
559,2016-01-01 09:02:00,6.32,-73.87303925,40.77414322,-73.9366684,40.80413055,24.84,7
560,2016-01-01 09:06:00,7.16,-73.87458038,40.7740097,-73.95485687,40.80672455,35.21,0
561,2016-01-01 09:08:00,5.9,-73.87306976,40.77416992,-73.86872864,40.72864914,25.3,3
562,2016-01-01 09:08:00,8.73,-73.87093353,40.77371979,-73.98670959,40.7485466,31.34,0
563,2016-01-01 09:08:00,11.4,-73.87316895,40.77410889,-73.99177551,40.7557106,38.84,5
564,2016-01-01 09:09:00,10.3,-73.87297821,40.77420044,-73.97546387,40.75240707,34.84,5
565,2016-01-01 09:09:00,13.84,-73.87075806,40.77366257,-73.89424896,40.64148331,39.3,8
